주상병코드,진료년도,가입자구분,성별,연령,진료실인원(명),진료건수(건),총진료비(천원)
F60-F69,2020년,직장,남자,15-19세,613,3163,392619
F60-F69,2020년,직장,남자,20-24세,1884,11589,1001132
F60-F69,2020년,직장,남자,25-29세,1454,8064,751699
F60-F69,2020년,직장,남자,30-34세,854,4404,480993
F60-F69,2020년,직장,남자,35-39세,627,3019,249137
F60-F69,2020년,직장,남자,40-44세,430,2251,244880
F60-F69,2020년,직장,남자,45-49세,287,1514,134518
F60-F69,2020년,직장,남자,50-54세,264,1429,114755
F60-F69,2020년,직장,남자,55-59세,195,927,126520
F60-F69,2020년,직장,남자,60-64세,184,748,43375
F60-F69,2020년,직장,남자,65세 이상,481,2505,838107
F60-F69,2020년,직장,여자,0-4세,17,28,1699
F60-F69,2020년,직장,여자,5-9세,199,305,9509
F60-F69,2020년,직장,여자,10-14세,174,693,75484
F60-F69,2020년,직장,여자,15-19세,246,1270,185064
F60-F69,2020년,직장,여자,20-24세,549,2965,413368
F60-F69,2020년,직장,여자,25-29세,515,3062,306081
F60-F69,2020년,직장,여자,30-34세,288,1511,124071
F60-F69,2020년,직장,여자,35-39세,201,1138,124750
F60-F69,2020년,직장,여자,40-44세,146,858,65602
F60-F69,2020년,직장,여자,45-49세,109,584,42683
F60-F69,2020년,직장,여자,50-54세,124,661,71411
F60-F69,2020년,직장,여자,55-59세,104,443,26500
F60-F69,2020년,직장,여자,60-64세,131,738,95837
F60-F69,2020년,직장,여자,65세 이상,332,1573,222775
F60-F69,2021년,지역,남자,0-4세,11,25,2244
F60-F69,2021년,지역,남자,5-9세,19,37,6080
F60-F69,2021년,지역,남자,10-14세,62,204,22018
F60-F69,2021년,지역,남자,15-19세,216,1005,164523
F60-F69,2021년,지역,남자,20-24세,822,4388,486311
F60-F69,2021년,지역,남자,25-29세,789,4044,401032
F60-F69,2021년,지역,남자,30-34세,605,2959,357283
F60-F69,2021년,지역,남자,35-39세,408,1879,219676
F60-F69,2021년,지역,남자,40-44세,322,1768,201982
F60-F69,2021년,지역,남자,45-49세,226,1516,229009
F60-F69,2021년,지역,남자,50-54세,202,1150,140307
F60-F69,2021년,지역,남자,55-59세,140,647,105005
F60-F69,2021년,지역,남자,60-64세,151,789,216372
F60-F69,2021년,지역,남자,65세 이상,277,1406,341489
F60-F69,2021년,지역,여자,0-4세,4,4,84
F60-F69,2021년,지역,여자,5-9세,19,39,1239
F60-F69,2021년,지역,여자,10-14세,50,130,21420
F60-F69,2021년,지역,여자,15-19세,96,537,86525
F60-F69,2021년,지역,여자,20-24세,222,1014,178808
F60-F69,2021년,지역,여자,25-29세,265,1206,174587
F60-F69,2021년,지역,여자,30-34세,238,1296,202082
F60-F69,2021년,지역,여자,35-39세,162,899,95244
F60-F69,2021년,지역,여자,40-44세,124,660,50392
F60-F69,2021년,지역,여자,45-49세,82,599,48691
F60-F69,2021년,지역,여자,50-54세,79,415,63377
F60-F69,2021년,지역,여자,55-59세,70,388,36433
F60-F69,2021년,지역,여자,60-64세,90,392,36438
F60-F69,2021년,지역,여자,65세 이상,165,809,65714
F60-F69,2021년,직장,남자,0-4세,23,28,1173
F60-F69,2021년,직장,남자,5-9세,165,370,18367
F60-F69,2021년,직장,남자,10-14세,327,1099,115803
F60-F69,2021년,직장,남자,15-19세,671,3592,474634
F60-F69,2021년,직장,남자,20-24세,2038,12445,1231809
F60-F69,2021년,직장,남자,25-29세,1563,8900,810431
F60-F69,2021년,직장,남자,30-34세,938,4904,545844
F60-F69,2021년,직장,남자,35-39세,679,3276,284504
F60-F69,2021년,직장,남자,40-44세,493,2491,246214
F60-F69,2021년,직장,남자,45-49세,298,1585,188607
F60-F69,2021년,직장,남자,50-54세,271,1431,112535
F60-F69,2021년,직장,남자,55-59세,225,1158,129119
F60-F69,2021년,직장,남자,60-64세,201,790,112578
F60-F69,2021년,직장,남자,65세 이상,473,2261,809897
F60-F69,2021년,직장,여자,0-4세,14,18,1307
F60-F69,2021년,직장,여자,5-9세,142,270,9362
F60-F69,2021년,직장,여자,10-14세,221,775,56338
F60-F69,2021년,직장,여자,15-19세,261,1492,188978
F60-F69,2021년,직장,여자,20-24세,551,3215,397887
F60-F69,2021년,직장,여자,25-29세,583,3751,557244
F60-F69,2021년,직장,여자,30-34세,342,1711,149407
F60-F69,2021년,직장,여자,35-39세,201,1282,110984
F60-F69,2021년,직장,여자,40-44세,152,899,128170
F60-F69,2021년,직장,여자,45-49세,117,780,62186
F60-F69,2021년,직장,여자,50-54세,143,790,66892
F60-F69,2021년,직장,여자,55-59세,102,502,47901
F60-F69,2021년,직장,여자,60-64세,128,623,40962
F60-F69,2021년,직장,여자,65세 이상,291,1423,219994
F70-F79,2010년,지역,남자,0-4세,191,378,18536
F70-F79,2010년,지역,남자,5-9세,809,3225,168094
F70-F79,2010년,지역,남자,10-14세,1026,4796,280350
F70-F79,2010년,지역,남자,15-19세,1224,5211,695548
F70-F79,2010년,지역,남자,20-24세,1188,4189,1113212
F70-F79,2010년,지역,남자,25-29세,905,3072,1047142
F70-F79,2010년,지역,남자,30-34세,634,2502,862388
F70-F79,2010년,지역,남자,35-39세,507,1768,660800
F70-F79,2010년,지역,남자,40-44세,384,1272,473732
F70-F79,2010년,지역,남자,45-49세,297,893,401225
F70-F79,2010년,지역,남자,50-54세,220,608,179082
F70-F79,2010년,지역,남자,55-59세,107,277,138040
F70-F79,2010년,지역,남자,60-64세,48,140,89247
F70-F79,2010년,지역,남자,65세 이상,47,140,132183
F70-F79,2010년,지역,여자,0-4세,76,246,15945
F70-F79,2010년,지역,여자,5-9세,454,1360,64425
F70-F79,2010년,지역,여자,10-14세,554,2331,162109
F70-F79,2010년,지역,여자,15-19세,576,2148,316021
F70-F79,2010년,지역,여자,20-24세,582,1806,423341
F70-F79,2010년,지역,여자,25-29세,575,1963,468535
F70-F79,2010년,지역,여자,30-34세,403,1310,362254
F70-F79,2010년,지역,여자,35-39세,341,1061,191566
F70-F79,2010년,지역,여자,40-44세,253,927,205659
F70-F79,2010년,지역,여자,45-49세,181,528,131746
F70-F79,2010년,지역,여자,50-54세,133,272,44086
F70-F79,2010년,지역,여자,55-59세,72,175,33605
F70-F79,2010년,지역,여자,60-64세,36,145,42536
F70-F79,2010년,지역,여자,65세 이상,30,74,7609
F70-F79,2010년,직장,남자,0-4세,479,1599,78076
F70-F79,2010년,직장,남자,5-9세,1575,8113,403359
F70-F79,2010년,직장,남자,10-14세,1632,8092,412744
F70-F79,2010년,직장,남자,15-19세,1836,8350,865446
F70-F79,2010년,직장,남자,20-24세,1866,7307,1193403
F70-F79,2010년,직장,남자,25-29세,1189,4003,819936
F70-F79,2010년,직장,남자,30-34세,753,2496,544385
F70-F79,2010년,직장,남자,35-39세,454,1608,334323
F70-F79,2010년,직장,남자,40-44세,274,809,151379
F70-F79,2010년,직장,남자,45-49세,161,382,91407
F70-F79,2010년,직장,남자,50-54세,109,317,117199
F70-F79,2010년,직장,남자,55-59세,87,205,79292
F70-F79,2010년,직장,남자,60-64세,50,129,11013
F70-F79,2010년,직장,남자,65세 이상,58,149,44562
F70-F79,2010년,직장,여자,0-4세,177,457,47291
F70-F79,2010년,직장,여자,5-9세,731,3250,174271
F70-F79,2010년,직장,여자,10-14세,899,3904,228817
F70-F79,2010년,직장,여자,15-19세,827,3428,348349
F70-F79,2010년,직장,여자,20-24세,873,2774,361147
F70-F79,2010년,직장,여자,25-29세,788,2531,448158
F70-F79,2010년,직장,여자,30-34세,488,1489,218589
F70-F79,2010년,직장,여자,35-39세,336,1018,145392
F70-F79,2010년,직장,여자,40-44세,190,576,136262
F70-F79,2010년,직장,여자,45-49세,112,256,22930
F70-F79,2010년,직장,여자,50-54세,99,258,45003
F70-F79,2010년,직장,여자,55-59세,64,189,45454
F70-F79,2010년,직장,여자,60-64세,47,97,14854
F70-F79,2010년,직장,여자,65세 이상,59,130,53952
F70-F79,2011년,지역,남자,0-4세,219,584,43455
F70-F79,2011년,지역,남자,5-9세,782,3034,142050
F70-F79,2011년,지역,남자,10-14세,1064,4848,293501
F70-F79,2011년,지역,남자,15-19세,1272,5018,667859
F70-F79,2011년,지역,남자,20-24세,928,4086,1373470
F70-F79,2011년,지역,남자,25-29세,554,2620,939977
F70-F79,2011년,지역,남자,30-34세,466,2282,1094125
F70-F79,2011년,지역,남자,35-39세,334,1575,782845
F70-F79,2011년,지역,남자,40-44세,293,1186,576218
F70-F79,2011년,지역,남자,45-49세,208,867,444806
F70-F79,2011년,지역,남자,50-54세,174,630,321472
F70-F79,2011년,지역,남자,55-59세,77,223,95600
F70-F79,2011년,지역,남자,60-64세,44,142,73319
F70-F79,2011년,지역,남자,65세 이상,40,156,117858
F70-F79,2011년,지역,여자,0-4세,96,374,14562
F70-F79,2011년,지역,여자,5-9세,393,1271,58239
F70-F79,2011년,지역,여자,10-14세,633,2356,187712
F70-F79,2011년,지역,여자,15-19세,604,2219,382392
F70-F79,2011년,지역,여자,20-24세,374,1395,380995
F70-F79,2011년,지역,여자,25-29세,315,1434,519305
F70-F79,2011년,지역,여자,30-34세,265,1222,460941
F70-F79,2011년,지역,여자,35-39세,237,942,223275
F70-F79,2011년,지역,여자,40-44세,208,852,225340
F70-F79,2011년,지역,여자,45-49세,146,465,145921
F70-F79,2011년,지역,여자,50-54세,106,305,88185
F70-F79,2011년,지역,여자,55-59세,67,158,49635
F70-F79,2011년,지역,여자,60-64세,40,124,68922
F70-F79,2011년,지역,여자,65세 이상,34,88,10183
F70-F79,2011년,직장,남자,0-4세,535,1893,116766
F70-F79,2011년,직장,남자,5-9세,1521,7211,359378
F70-F79,2011년,직장,남자,10-14세,1633,7716,410346
F70-F79,2011년,직장,남자,15-19세,2061,9669,986474
F70-F79,2011년,직장,남자,20-24세,1398,7003,1327040
F70-F79,2011년,직장,남자,25-29세,766,3903,980120
F70-F79,2011년,직장,남자,30-34세,474,2141,588854
F70-F79,2011년,직장,남자,35-39세,330,1508,441478
F70-F79,2011년,직장,남자,40-44세,176,776,117982
F70-F79,2011년,직장,남자,45-49세,97,349,131170
F70-F79,2011년,직장,남자,50-54세,91,344,142487
F70-F79,2011년,직장,남자,55-59세,69,155,86411
F70-F79,2011년,직장,남자,60-64세,49,140,43944
F70-F79,2011년,직장,남자,65세 이상,52,147,47007
F70-F79,2011년,직장,여자,0-4세,210,750,48940
F70-F79,2011년,직장,여자,5-9세,758,3223,177848
F70-F79,2011년,직장,여자,10-14세,941,3959,210987
F70-F79,2011년,직장,여자,15-19세,897,3604,330357
F70-F79,2011년,직장,여자,20-24세,573,2601,484425
F70-F79,2011년,직장,여자,25-29세,413,1987,438855
F70-F79,2011년,직장,여자,30-34세,282,1356,234967
F70-F79,2011년,직장,여자,35-39세,192,848,150976
F70-F79,2011년,직장,여자,40-44세,131,645,164860
F70-F79,2011년,직장,여자,45-49세,68,204,75923
F70-F79,2011년,직장,여자,50-54세,75,219,50109
F70-F79,2011년,직장,여자,55-59세,72,158,41731
F70-F79,2011년,직장,여자,60-64세,39,92,33004
F70-F79,2011년,직장,여자,65세 이상,64,173,64726
F70-F79,2012년,지역,남자,0-4세,181,760,34275
F70-F79,2012년,지역,남자,5-9세,728,3742,144973
F70-F79,2012년,지역,남자,10-14세,903,5603,301894
F70-F79,2012년,지역,남자,15-19세,1252,5496,529295
F70-F79,2012년,지역,남자,20-24세,905,5105,1480392
F70-F79,2012년,지역,남자,25-29세,546,2629,1007008
F70-F79,2012년,지역,남자,30-34세,447,2315,1106366
F70-F79,2012년,지역,남자,35-39세,356,1764,815189
F70-F79,2012년,지역,남자,40-44세,309,1540,609622
F70-F79,2012년,지역,남자,45-49세,223,1151,526714
F70-F79,2012년,지역,남자,50-54세,168,599,233429
F70-F79,2012년,지역,남자,55-59세,98,378,207692
F70-F79,2012년,지역,남자,60-64세,43,141,66445
F70-F79,2012년,지역,남자,65세 이상,38,185,138742
F70-F79,2012년,지역,여자,0-4세,83,324,11180
F70-F79,2012년,지역,여자,5-9세,339,1898,71789
F70-F79,2012년,지역,여자,10-14세,493,2189,143060
F70-F79,2012년,지역,여자,15-19세,582,2486,359619
F70-F79,2012년,지역,여자,20-24세,364,1661,476621
F70-F79,2012년,지역,여자,25-29세,277,1473,495146
F70-F79,2012년,지역,여자,30-34세,284,1375,444959
F70-F79,2012년,지역,여자,35-39세,245,1083,363834
F70-F79,2012년,지역,여자,40-44세,208,1013,265442
F70-F79,2012년,지역,여자,45-49세,140,500,126313
F70-F79,2012년,지역,여자,50-54세,105,377,122980
F70-F79,2012년,지역,여자,55-59세,76,250,75388
F70-F79,2012년,지역,여자,60-64세,34,157,89109
F70-F79,2012년,지역,여자,65세 이상,31,78,5842
F70-F79,2012년,직장,남자,0-4세,435,2259,91704
F70-F79,2012년,직장,남자,5-9세,1479,9137,342393
F70-F79,2012년,직장,남자,10-14세,1721,10003,538899
F70-F79,2012년,직장,남자,15-19세,2035,9824,902139
F70-F79,2012년,직장,남자,20-24세,1625,8580,1378485
F70-F79,2012년,직장,남자,25-29세,781,4926,1223997
F70-F79,2012년,직장,남자,30-34세,473,2482,682420
F70-F79,2012년,직장,남자,35-39세,334,1859,536749
F70-F79,2012년,직장,남자,40-44세,190,1168,178879
F70-F79,2012년,직장,남자,45-49세,105,374,157662
F70-F79,2012년,직장,남자,50-54세,85,338,118925
F70-F79,2012년,직장,남자,55-59세,49,139,88198
F70-F79,2012년,직장,남자,60-64세,41,131,55556
F70-F79,2012년,직장,남자,65세 이상,36,121,55208
F70-F79,2012년,직장,여자,0-4세,211,1047,55846
F70-F79,2012년,직장,여자,5-9세,690,3988,141872
F70-F79,2012년,직장,여자,10-14세,898,5224,289918
F70-F79,2012년,직장,여자,15-19세,947,4352,355431
F70-F79,2012년,직장,여자,20-24세,638,3278,571195
F70-F79,2012년,직장,여자,25-29세,381,2160,426668
F70-F79,2012년,직장,여자,30-34세,302,1408,264877
F70-F79,2012년,직장,여자,35-39세,214,973,198468
F70-F79,2012년,직장,여자,40-44세,135,629,92053
F70-F79,2012년,직장,여자,45-49세,89,346,100255
F70-F79,2012년,직장,여자,50-54세,83,326,50908
F70-F79,2012년,직장,여자,55-59세,71,219,48878
F70-F79,2012년,직장,여자,60-64세,36,104,27209
F70-F79,2012년,직장,여자,65세 이상,56,174,25680
F70-F79,2013년,지역,남자,0-4세,158,705,25501
F70-F79,2013년,지역,남자,5-9세,643,3171,116541
F70-F79,2013년,지역,남자,10-14세,769,4935,225671
F70-F79,2013년,지역,남자,15-19세,1178,5553,621631
F70-F79,2013년,지역,남자,20-24세,894,4605,1383265
F70-F79,2013년,지역,남자,25-29세,507,2916,1271220
F70-F79,2013년,지역,남자,30-34세,434,2301,1065337
F70-F79,2013년,지역,남자,35-39세,354,1933,1047993
F70-F79,2013년,지역,남자,40-44세,316,1592,771624
F70-F79,2013년,지역,남자,45-49세,253,1185,507757
F70-F79,2013년,지역,남자,50-54세,193,854,430541
F70-F79,2013년,지역,남자,55-59세,103,385,207009
F70-F79,2013년,지역,남자,60-64세,56,176,111417
F70-F79,2013년,지역,남자,65세 이상,35,151,106118
F70-F79,2013년,지역,여자,0-4세,71,311,7021
F70-F79,2013년,지역,여자,5-9세,332,1664,56175
F70-F79,2013년,지역,여자,10-14세,460,2145,137073
F70-F79,2013년,지역,여자,15-19세,569,2716,349906
F70-F79,2013년,지역,여자,20-24세,354,1658,540490
F70-F79,2013년,지역,여자,25-29세,252,1386,455486
F70-F79,2013년,지역,여자,30-34세,267,1349,440022
F70-F79,2013년,지역,여자,35-39세,242,1274,413209
F70-F79,2013년,지역,여자,40-44세,219,1090,281946
F70-F79,2013년,지역,여자,45-49세,129,641,234630
F70-F79,2013년,지역,여자,50-54세,94,404,148645
F70-F79,2013년,지역,여자,55-59세,83,335,157020
F70-F79,2013년,지역,여자,60-64세,38,107,33212
F70-F79,2013년,지역,여자,65세 이상,36,104,52903
F70-F79,2013년,직장,남자,0-4세,466,2566,95631
F70-F79,2013년,직장,남자,5-9세,1507,7739,293194
F70-F79,2013년,직장,남자,10-14세,1555,10940,470535
F70-F79,2013년,직장,남자,15-19세,2148,11414,945387
F70-F79,2013년,직장,남자,20-24세,1733,9469,1546676
F70-F79,2013년,직장,남자,25-29세,792,5086,1415974
F70-F79,2013년,직장,남자,30-34세,492,2731,692085
F70-F79,2013년,직장,남자,35-39세,306,1724,508101
F70-F79,2013년,직장,남자,40-44세,211,1257,228380
F70-F79,2013년,직장,남자,45-49세,111,544,176159
F70-F79,2013년,직장,남자,50-54세,77,323,102073
F70-F79,2013년,직장,남자,55-59세,63,224,118153
F70-F79,2013년,직장,남자,60-64세,47,183,144334
F70-F79,2013년,직장,남자,65세 이상,52,141,55088
F70-F79,2013년,직장,여자,0-4세,185,977,24594
F70-F79,2013년,직장,여자,5-9세,673,3713,147567
F70-F79,2013년,직장,여자,10-14세,822,5275,228073
F70-F79,2013년,직장,여자,15-19세,974,4934,405948
F70-F79,2013년,직장,여자,20-24세,632,3258,501307
F70-F79,2013년,직장,여자,25-29세,413,2501,415014
F70-F79,2013년,직장,여자,30-34세,303,1629,347236
F70-F79,2013년,직장,여자,35-39세,204,1001,228908
F70-F79,2013년,직장,여자,40-44세,149,671,148454
F70-F79,2013년,직장,여자,45-49세,88,335,83557
F70-F79,2013년,직장,여자,50-54세,80,289,77538
F70-F79,2013년,직장,여자,55-59세,69,263,78603
F70-F79,2013년,직장,여자,60-64세,30,74,21506
F70-F79,2013년,직장,여자,65세 이상,48,174,60012
F70-F79,2014년,지역,남자,0-4세,141,577,29111
F70-F79,2014년,지역,남자,5-9세,565,2410,100327
F70-F79,2014년,지역,남자,10-14세,653,4055,231170
F70-F79,2014년,지역,남자,15-19세,1082,5378,639484
F70-F79,2014년,지역,남자,20-24세,893,4875,1312257
F70-F79,2014년,지역,남자,25-29세,540,3401,1529585
F70-F79,2014년,지역,남자,30-34세,498,2912,1296003
F70-F79,2014년,지역,남자,35-39세,362,1997,960798
F70-F79,2014년,지역,남자,40-44세,349,1899,839813
F70-F79,2014년,지역,남자,45-49세,243,1274,623582
F70-F79,2014년,지역,남자,50-54세,200,830,571025
F70-F79,2014년,지역,남자,55-59세,113,466,205547
F70-F79,2014년,지역,남자,60-64세,60,208,150334
F70-F79,2014년,지역,남자,65세 이상,39,145,96840
F70-F79,2014년,지역,여자,0-4세,64,149,13128
F70-F79,2014년,지역,여자,5-9세,291,1517,53525
F70-F79,2014년,지역,여자,10-14세,335,1700,118916
F70-F79,2014년,지역,여자,15-19세,516,2718,374998
F70-F79,2014년,지역,여자,20-24세,342,1716,436489
F70-F79,2014년,지역,여자,25-29세,278,1542,505714
F70-F79,2014년,지역,여자,30-34세,235,1296,536611
F70-F79,2014년,지역,여자,35-39세,238,1382,497682
F70-F79,2014년,지역,여자,40-44세,197,996,386276
F70-F79,2014년,지역,여자,45-49세,141,664,238270
F70-F79,2014년,지역,여자,50-54세,93,427,150791
F70-F79,2014년,지역,여자,55-59세,83,363,183521
F70-F79,2014년,지역,여자,60-64세,42,125,65780
F70-F79,2014년,지역,여자,65세 이상,25,92,50732
F70-F79,2014년,직장,남자,0-4세,453,1606,73283
F70-F79,2014년,직장,남자,5-9세,1480,7449,320472
F70-F79,2014년,직장,남자,10-14세,1266,10396,478882
F70-F79,2014년,직장,남자,15-19세,2059,11737,1077089
F70-F79,2014년,직장,남자,20-24세,1759,10170,1967085
F70-F79,2014년,직장,남자,25-29세,888,6285,1669268
F70-F79,2014년,직장,남자,30-34세,472,2912,795043
F70-F79,2014년,직장,남자,35-39세,302,1705,418041
F70-F79,2014년,직장,남자,40-44세,253,1418,423427
F70-F79,2014년,직장,남자,45-49세,128,551,140639
F70-F79,2014년,직장,남자,50-54세,77,293,78081
F70-F79,2014년,직장,남자,55-59세,62,242,92827
F70-F79,2014년,직장,남자,60-64세,43,182,178968
F70-F79,2014년,직장,남자,65세 이상,53,187,48909
F70-F79,2014년,직장,여자,0-4세,181,887,43982
F70-F79,2014년,직장,여자,5-9세,641,3120,116754
